title,authors,summaries,subjects,characters,text_url,character_name,character_resume,snippet,traits
"A confissão de Lucio,: Narrativa.","[{""name"": ""Sá-Carneiro, Mário de"", ""birth_year"": 1890, ""death_year"": 1916}]","[""\""A Confissão de Lucio: Narrativa\"" by Mário de Sá-Carneiro is a novel written in the early 20th century. The story centers on Lucio, a man who has spent ten years in prison for a crime he did not commit, and his attempts to express his innocence through a personal confession. As he reflects on his past, readers are introduced to other characters in a richly portrayed backdrop of Parisian life and artistic circles, exploring themes of identity, art, and human connection.  The opening of the novel introduces Lucio as he contemplates his unjust imprisonment for the murder of Ricardo de Loureiro, a renowned poet. He expresses a deep sense of resignation, feeling both alive and dead due to his experiences. Lucio narrates his backstory, revealing his aimless youth in Paris where he mingled with various artists, including his friend Gervasio Vila-Nova. As Lucio begins to recount the events that led to his incarceration, he introduces readers to the vibrant personalities surrounding him, including the enigmatic American woman and the poet himself, foreshadowing the complex relationships and emotional turmoil that will develop throughout the narrative. Lucio's reflections and confessions serve as a poignant exploration of guilt, innocence, and the existential struggles faced by individuals whose lives are irrevocably changed by circumstances beyond their control. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 20th century""]","[""Gervasio Vila-Nova"", ""Lucio""]",https://www.gutenberg.org/ebooks/68807.txt.utf-8,Gervasio Vila-Nova,"Gervasio Vila-Nova é um artista carismático e misterioso, com uma aura que atrai, mas cuja genialidade é dispersa e inconsequente. É vaidoso, temperamental, rebelde e questionador, com um estilo de vida extravagante e por vezes dramático.","Perturbava o seu aspecto fisico, macerado e esguio, e o seu corpo de
linhas quebradas tinha estilisações inquietantes de feminilismo
histerico e opiado, umas vezes--outras, contrariamente, de ascetismo
amarelo. Os cabelos compridos, se lhe descobriam a testa ampla e dura,
terrivel, evocavam cilicios, abstenções rôxas; se lhe escondiam a
fronte, ondeadamente, eram só ternura, perturbadora ternura de espasmos
dourados e beijos subtis. Trajava sempre de preto, fatos largos, onde
havia o seu quê de sacerdotal--nota mais frisantemente dada pelo
colarinho direito, baixo, fechado. Não era enigmatico o seu
rosto--muito pelo contrario, se lhe cobriam a testa os cabelos ou o
chapeu. Emtanto, coisa bizarra, no seu corpo havia misterio--corpo de
esfinge, talvez, em noites de luar. Aquela criatura não se nos gravava
na memoria pelos seus traços fisionomicos, mas sim pelo seu estranho
perfil. Em todas as multidões êle se destacava, era olhado,
comentado--embora, em realidade, a sua silhueta á primeira vista
parecesse não se dever salientar notavelmente: pois o fato era
negro--apenas dum talhe um pouco exagerado--os cabelos não
escandalosos, ainda que longos; e o chapeu, um _bonet_ de
fazenda--exquisito, era certo--mas que em todo o caso muitos artistas
usavam, quasi identico.","[""misterioso""]"
"A confissão de Lucio,: Narrativa.","[{""name"": ""Sá-Carneiro, Mário de"", ""birth_year"": 1890, ""death_year"": 1916}]","[""\""A Confissão de Lucio: Narrativa\"" by Mário de Sá-Carneiro is a novel written in the early 20th century. The story centers on Lucio, a man who has spent ten years in prison for a crime he did not commit, and his attempts to express his innocence through a personal confession. As he reflects on his past, readers are introduced to other characters in a richly portrayed backdrop of Parisian life and artistic circles, exploring themes of identity, art, and human connection.  The opening of the novel introduces Lucio as he contemplates his unjust imprisonment for the murder of Ricardo de Loureiro, a renowned poet. He expresses a deep sense of resignation, feeling both alive and dead due to his experiences. Lucio narrates his backstory, revealing his aimless youth in Paris where he mingled with various artists, including his friend Gervasio Vila-Nova. As Lucio begins to recount the events that led to his incarceration, he introduces readers to the vibrant personalities surrounding him, including the enigmatic American woman and the poet himself, foreshadowing the complex relationships and emotional turmoil that will develop throughout the narrative. Lucio's reflections and confessions serve as a poignant exploration of guilt, innocence, and the existential struggles faced by individuals whose lives are irrevocably changed by circumstances beyond their control. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 20th century""]","[""Gervasio Vila-Nova"", ""Lucio""]",https://www.gutenberg.org/ebooks/68807.txt.utf-8,Gervasio Vila-Nova,"Gervasio Vila-Nova é um artista carismático e misterioso, com uma aura que atrai, mas cuja genialidade é dispersa e inconsequente. É vaidoso, temperamental, rebelde e questionador, com um estilo de vida extravagante e por vezes dramático.","Porêm, a verdade é que em redor da sua figura havia uma aureola.
Gervasio Vila-Nova era aquele que nós olhamos na rua dizendo: ali, deve
ir _alguem_.","[""carismático"", ""misterioso""]"
"A confissão de Lucio,: Narrativa.","[{""name"": ""Sá-Carneiro, Mário de"", ""birth_year"": 1890, ""death_year"": 1916}]","[""\""A Confissão de Lucio: Narrativa\"" by Mário de Sá-Carneiro is a novel written in the early 20th century. The story centers on Lucio, a man who has spent ten years in prison for a crime he did not commit, and his attempts to express his innocence through a personal confession. As he reflects on his past, readers are introduced to other characters in a richly portrayed backdrop of Parisian life and artistic circles, exploring themes of identity, art, and human connection.  The opening of the novel introduces Lucio as he contemplates his unjust imprisonment for the murder of Ricardo de Loureiro, a renowned poet. He expresses a deep sense of resignation, feeling both alive and dead due to his experiences. Lucio narrates his backstory, revealing his aimless youth in Paris where he mingled with various artists, including his friend Gervasio Vila-Nova. As Lucio begins to recount the events that led to his incarceration, he introduces readers to the vibrant personalities surrounding him, including the enigmatic American woman and the poet himself, foreshadowing the complex relationships and emotional turmoil that will develop throughout the narrative. Lucio's reflections and confessions serve as a poignant exploration of guilt, innocence, and the existential struggles faced by individuals whose lives are irrevocably changed by circumstances beyond their control. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 20th century""]","[""Gervasio Vila-Nova"", ""Lucio""]",https://www.gutenberg.org/ebooks/68807.txt.utf-8,Gervasio Vila-Nova,"Gervasio Vila-Nova é um artista carismático e misterioso, com uma aura que atrai, mas cuja genialidade é dispersa e inconsequente. É vaidoso, temperamental, rebelde e questionador, com um estilo de vida extravagante e por vezes dramático.","Todo êle encantava as mulheres. Tanta rapariguinha que o seguia de
olhos fascinados quando o artista, sobranceiro e esguio, investigava os
cafés... Mas esse olhar, no fundo, era mais o que as mulheres lançam
a uma criatura do seu sexo, formosissima e luxuosa, cheia de
pedrarias...","[""carismático"", ""orgulhoso"", ""vaidoso""]"
"A confissão de Lucio,: Narrativa.","[{""name"": ""Sá-Carneiro, Mário de"", ""birth_year"": 1890, ""death_year"": 1916}]","[""\""A Confissão de Lucio: Narrativa\"" by Mário de Sá-Carneiro is a novel written in the early 20th century. The story centers on Lucio, a man who has spent ten years in prison for a crime he did not commit, and his attempts to express his innocence through a personal confession. As he reflects on his past, readers are introduced to other characters in a richly portrayed backdrop of Parisian life and artistic circles, exploring themes of identity, art, and human connection.  The opening of the novel introduces Lucio as he contemplates his unjust imprisonment for the murder of Ricardo de Loureiro, a renowned poet. He expresses a deep sense of resignation, feeling both alive and dead due to his experiences. Lucio narrates his backstory, revealing his aimless youth in Paris where he mingled with various artists, including his friend Gervasio Vila-Nova. As Lucio begins to recount the events that led to his incarceration, he introduces readers to the vibrant personalities surrounding him, including the enigmatic American woman and the poet himself, foreshadowing the complex relationships and emotional turmoil that will develop throughout the narrative. Lucio's reflections and confessions serve as a poignant exploration of guilt, innocence, and the existential struggles faced by individuals whose lives are irrevocably changed by circumstances beyond their control. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 20th century""]","[""Gervasio Vila-Nova"", ""Lucio""]",https://www.gutenberg.org/ebooks/68807.txt.utf-8,Gervasio Vila-Nova,"Gervasio Vila-Nova é um artista carismático e misterioso, com uma aura que atrai, mas cuja genialidade é dispersa e inconsequente. É vaidoso, temperamental, rebelde e questionador, com um estilo de vida extravagante e por vezes dramático.","Entretanto, se o examinavamos com a nossa inteligencia, e não apenas
com a nossa vibratilidade, logo viamos que, infelizmente, tudo se
cifrava nessa aureola, que o seu genio--talvez por demasiado
luminoso--se consumiria a si proprio, incapaz de se condensar numa
obra--disperso, quebrado, ardido. E assim aconteceu, com efeito. Não
foi um falhado porque teve a coragem de se despedaçar.","[""criativo"", ""inconsequente"", ""corajoso"", ""dramático"", ""audacioso""]"
"A confissão de Lucio,: Narrativa.","[{""name"": ""Sá-Carneiro, Mário de"", ""birth_year"": 1890, ""death_year"": 1916}]","[""\""A Confissão de Lucio: Narrativa\"" by Mário de Sá-Carneiro is a novel written in the early 20th century. The story centers on Lucio, a man who has spent ten years in prison for a crime he did not commit, and his attempts to express his innocence through a personal confession. As he reflects on his past, readers are introduced to other characters in a richly portrayed backdrop of Parisian life and artistic circles, exploring themes of identity, art, and human connection.  The opening of the novel introduces Lucio as he contemplates his unjust imprisonment for the murder of Ricardo de Loureiro, a renowned poet. He expresses a deep sense of resignation, feeling both alive and dead due to his experiences. Lucio narrates his backstory, revealing his aimless youth in Paris where he mingled with various artists, including his friend Gervasio Vila-Nova. As Lucio begins to recount the events that led to his incarceration, he introduces readers to the vibrant personalities surrounding him, including the enigmatic American woman and the poet himself, foreshadowing the complex relationships and emotional turmoil that will develop throughout the narrative. Lucio's reflections and confessions serve as a poignant exploration of guilt, innocence, and the existential struggles faced by individuals whose lives are irrevocably changed by circumstances beyond their control. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 20th century""]","[""Gervasio Vila-Nova"", ""Lucio""]",https://www.gutenberg.org/ebooks/68807.txt.utf-8,Gervasio Vila-Nova,"Gervasio Vila-Nova é um artista carismático e misterioso, com uma aura que atrai, mas cuja genialidade é dispersa e inconsequente. É vaidoso, temperamental, rebelde e questionador, com um estilo de vida extravagante e por vezes dramático.","A uma criatura como aquela não se podia ter afecto, embora no fundo
êle fosse um excelente rapaz; mas ainda hoje evoco com saudade as
nossas palestras, as nossas noites de café--e chego a convencer-me que,
sim, realmente, o destino de Gervasio Vila-Nova foi o mais belo; e êle
um grande, um genial artista.","[""criativo"", ""carismático""]"
"A confissão de Lucio,: Narrativa.","[{""name"": ""Sá-Carneiro, Mário de"", ""birth_year"": 1890, ""death_year"": 1916}]","[""\""A Confissão de Lucio: Narrativa\"" by Mário de Sá-Carneiro is a novel written in the early 20th century. The story centers on Lucio, a man who has spent ten years in prison for a crime he did not commit, and his attempts to express his innocence through a personal confession. As he reflects on his past, readers are introduced to other characters in a richly portrayed backdrop of Parisian life and artistic circles, exploring themes of identity, art, and human connection.  The opening of the novel introduces Lucio as he contemplates his unjust imprisonment for the murder of Ricardo de Loureiro, a renowned poet. He expresses a deep sense of resignation, feeling both alive and dead due to his experiences. Lucio narrates his backstory, revealing his aimless youth in Paris where he mingled with various artists, including his friend Gervasio Vila-Nova. As Lucio begins to recount the events that led to his incarceration, he introduces readers to the vibrant personalities surrounding him, including the enigmatic American woman and the poet himself, foreshadowing the complex relationships and emotional turmoil that will develop throughout the narrative. Lucio's reflections and confessions serve as a poignant exploration of guilt, innocence, and the existential struggles faced by individuals whose lives are irrevocably changed by circumstances beyond their control. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 20th century""]","[""Gervasio Vila-Nova"", ""Lucio""]",https://www.gutenberg.org/ebooks/68807.txt.utf-8,Gervasio Vila-Nova,"Gervasio Vila-Nova é um artista carismático e misterioso, com uma aura que atrai, mas cuja genialidade é dispersa e inconsequente. É vaidoso, temperamental, rebelde e questionador, com um estilo de vida extravagante e por vezes dramático.","Tinha muitas relações no meio artistico o meu amigo. Literatos,
pintores, musicos, de todos os países. Uma manhã, entrando no meu
quarto, desfechou-me:","[""carismático""]"
"A confissão de Lucio,: Narrativa.","[{""name"": ""Sá-Carneiro, Mário de"", ""birth_year"": 1890, ""death_year"": 1916}]","[""\""A Confissão de Lucio: Narrativa\"" by Mário de Sá-Carneiro is a novel written in the early 20th century. The story centers on Lucio, a man who has spent ten years in prison for a crime he did not commit, and his attempts to express his innocence through a personal confession. As he reflects on his past, readers are introduced to other characters in a richly portrayed backdrop of Parisian life and artistic circles, exploring themes of identity, art, and human connection.  The opening of the novel introduces Lucio as he contemplates his unjust imprisonment for the murder of Ricardo de Loureiro, a renowned poet. He expresses a deep sense of resignation, feeling both alive and dead due to his experiences. Lucio narrates his backstory, revealing his aimless youth in Paris where he mingled with various artists, including his friend Gervasio Vila-Nova. As Lucio begins to recount the events that led to his incarceration, he introduces readers to the vibrant personalities surrounding him, including the enigmatic American woman and the poet himself, foreshadowing the complex relationships and emotional turmoil that will develop throughout the narrative. Lucio's reflections and confessions serve as a poignant exploration of guilt, innocence, and the existential struggles faced by individuals whose lives are irrevocably changed by circumstances beyond their control. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 20th century""]","[""Gervasio Vila-Nova"", ""Lucio""]",https://www.gutenberg.org/ebooks/68807.txt.utf-8,Gervasio Vila-Nova,"Gervasio Vila-Nova é um artista carismático e misterioso, com uma aura que atrai, mas cuja genialidade é dispersa e inconsequente. É vaidoso, temperamental, rebelde e questionador, com um estilo de vida extravagante e por vezes dramático.","--Sim ... não discuto isso ... você bem vê, para mim já essa arte
passou. Não me pode interessar... Leia-me os _selvagens_, homem, que
diacho!...","[""temperamental"", ""inovador"", ""rebelde"", ""impulsivo"", ""questionador""]"
"A confissão de Lucio,: Narrativa.","[{""name"": ""Sá-Carneiro, Mário de"", ""birth_year"": 1890, ""death_year"": 1916}]","[""\""A Confissão de Lucio: Narrativa\"" by Mário de Sá-Carneiro is a novel written in the early 20th century. The story centers on Lucio, a man who has spent ten years in prison for a crime he did not commit, and his attempts to express his innocence through a personal confession. As he reflects on his past, readers are introduced to other characters in a richly portrayed backdrop of Parisian life and artistic circles, exploring themes of identity, art, and human connection.  The opening of the novel introduces Lucio as he contemplates his unjust imprisonment for the murder of Ricardo de Loureiro, a renowned poet. He expresses a deep sense of resignation, feeling both alive and dead due to his experiences. Lucio narrates his backstory, revealing his aimless youth in Paris where he mingled with various artists, including his friend Gervasio Vila-Nova. As Lucio begins to recount the events that led to his incarceration, he introduces readers to the vibrant personalities surrounding him, including the enigmatic American woman and the poet himself, foreshadowing the complex relationships and emotional turmoil that will develop throughout the narrative. Lucio's reflections and confessions serve as a poignant exploration of guilt, innocence, and the existential struggles faced by individuals whose lives are irrevocably changed by circumstances beyond their control. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 20th century""]","[""Gervasio Vila-Nova"", ""Lucio""]",https://www.gutenberg.org/ebooks/68807.txt.utf-8,Gervasio Vila-Nova,"Gervasio Vila-Nova é um artista carismático e misterioso, com uma aura que atrai, mas cuja genialidade é dispersa e inconsequente. É vaidoso, temperamental, rebelde e questionador, com um estilo de vida extravagante e por vezes dramático.","Era uma das _scies_ de Gervasio Vila-Nova: Elogiar uma pseudo-escola
literaria da ultima-hora--o _Selvagismo_, cuja novidade residia em os
seus livros serem impressos sobre diversos papeis e com tintas de varias
côres, numa estrambotica disposição tipografica. Tambem--e eis o que
mais entusiasmava o meu amigo--os poetas e prosadores _selvagens_,
abolindo a ideia, «esse escarro», traduziam as suas emoções
unicamente em jogo silabico, por onomatopeias raspadas, bizarras:
criando mesmo novas palavras que coisa alguma significavam e cuja
beleza, segundo êles, residia justamente em não significarem coisa
alguma... De resto, até aí, parece que apenas se publicara um livro
dessa escola. Certo poeta russo de nome arrevesado. Livro que Gervasio
seguramente não lera, mas que todavia se não cansava de exalçar,
gritando-o assombroso, genial...","[""inovador"", ""rebelde"", ""dramático"", ""arrogante"", ""impulsivo"", ""questionador"", ""vaidoso"", ""inconsequente"", ""temperamental""]"
"A confissão de Lucio,: Narrativa.","[{""name"": ""Sá-Carneiro, Mário de"", ""birth_year"": 1890, ""death_year"": 1916}]","[""\""A Confissão de Lucio: Narrativa\"" by Mário de Sá-Carneiro is a novel written in the early 20th century. The story centers on Lucio, a man who has spent ten years in prison for a crime he did not commit, and his attempts to express his innocence through a personal confession. As he reflects on his past, readers are introduced to other characters in a richly portrayed backdrop of Parisian life and artistic circles, exploring themes of identity, art, and human connection.  The opening of the novel introduces Lucio as he contemplates his unjust imprisonment for the murder of Ricardo de Loureiro, a renowned poet. He expresses a deep sense of resignation, feeling both alive and dead due to his experiences. Lucio narrates his backstory, revealing his aimless youth in Paris where he mingled with various artists, including his friend Gervasio Vila-Nova. As Lucio begins to recount the events that led to his incarceration, he introduces readers to the vibrant personalities surrounding him, including the enigmatic American woman and the poet himself, foreshadowing the complex relationships and emotional turmoil that will develop throughout the narrative. Lucio's reflections and confessions serve as a poignant exploration of guilt, innocence, and the existential struggles faced by individuals whose lives are irrevocably changed by circumstances beyond their control. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 20th century""]","[""Gervasio Vila-Nova"", ""Lucio""]",https://www.gutenberg.org/ebooks/68807.txt.utf-8,Gervasio Vila-Nova,"Gervasio Vila-Nova é um artista carismático e misterioso, com uma aura que atrai, mas cuja genialidade é dispersa e inconsequente. É vaidoso, temperamental, rebelde e questionador, com um estilo de vida extravagante e por vezes dramático.","Ah! como era bem diferente, bem mais expontanea, mais cariciosa, a
intimidade com o meu novo amigo! E como estavamos longe do Gervasio
Vila-Nova que, a propoposito de coisa alguma, fazia declarações como
esta:","[""inflexível"", ""dramático"", ""rígido"", ""temperamental""]"
"A confissão de Lucio,: Narrativa.","[{""name"": ""Sá-Carneiro, Mário de"", ""birth_year"": 1890, ""death_year"": 1916}]","[""\""A Confissão de Lucio: Narrativa\"" by Mário de Sá-Carneiro is a novel written in the early 20th century. The story centers on Lucio, a man who has spent ten years in prison for a crime he did not commit, and his attempts to express his innocence through a personal confession. As he reflects on his past, readers are introduced to other characters in a richly portrayed backdrop of Parisian life and artistic circles, exploring themes of identity, art, and human connection.  The opening of the novel introduces Lucio as he contemplates his unjust imprisonment for the murder of Ricardo de Loureiro, a renowned poet. He expresses a deep sense of resignation, feeling both alive and dead due to his experiences. Lucio narrates his backstory, revealing his aimless youth in Paris where he mingled with various artists, including his friend Gervasio Vila-Nova. As Lucio begins to recount the events that led to his incarceration, he introduces readers to the vibrant personalities surrounding him, including the enigmatic American woman and the poet himself, foreshadowing the complex relationships and emotional turmoil that will develop throughout the narrative. Lucio's reflections and confessions serve as a poignant exploration of guilt, innocence, and the existential struggles faced by individuals whose lives are irrevocably changed by circumstances beyond their control. (This is an automatically generated summary.)""]","[""Portuguese fiction -- 20th century""]","[""Gervasio Vila-Nova"", ""Lucio""]",https://www.gutenberg.org/ebooks/68807.txt.utf-8,Gervasio Vila-Nova,"Gervasio Vila-Nova é um artista carismático e misterioso, com uma aura que atrai, mas cuja genialidade é dispersa e inconsequente. É vaidoso, temperamental, rebelde e questionador, com um estilo de vida extravagante e por vezes dramático.","Aliás, ainda hoje ignoro se o meu amigo era ou não era formoso. Todo
de incoerencias, tambem a sua fisionomia era uma incoerencia: Por vezes
o seu rosto esguio, macerado--se o viamos de frente, parecia-nos
radioso. Mas de perfil já não sucedia o mesmo... Contudo, nem sempre:
o seu perfil, por vezes, tambem era agradavel ... sob certas luzes ...
em certos espelhos...","[""misterioso""]"
